"species","Longitude","Latitude","gbifID"
"Osmunda regalis",-0.23069,43.99776,2488055573
"Osmunda regalis",-1.28053,43.84932,2487991087
"Osmunda regalis",-1.33268,43.6735,2487955159
"Osmunda regalis",-1.0259,44.07224,2488011503
"Osmunda regalis",-1.0259,44.07224,2488057594
"Osmunda regalis",-0.8393,43.62193,2488009486
"Osmunda regalis",-0.13892,43.9934,2488007757
"Osmunda regalis",-1.32825,43.74972,2488037764
"Osmunda regalis",-0.90463,44.02745,2487992654
"Osmunda regalis",-0.75441,43.68439,2487976525
"Osmunda regalis",-0.11602,44.03686,2487969951
"Osmunda regalis",-1.32825,43.74972,2488039559
"Osmunda regalis",-1.31778,43.69801,2488059602
"Osmunda regalis",-0.31188,44.01392,2488039447
"Osmunda regalis",-0.79039,43.58183,2488040578
"Osmunda regalis",-1.25115,43.88148,2488057643
"Osmunda regalis",-1.25115,43.88148,2487990704
"Osmunda regalis",-1.04045,44.16592,2488038091
"Osmunda regalis",-0.90731,43.68388,2487980535
"Osmunda regalis",-0.23505,44.07024,2488080294
"Osmunda regalis",-1.32825,43.74972,2488027063
"Osmunda regalis",-0.31188,44.01392,2488059288
"Osmunda regalis",-0.00418,43.98659,2488038537
"Osmunda regalis",-1.3984,43.70247,2487980575
"Osmunda regalis",-0.8393,43.62193,2488008452
"Osmunda regalis",-0.88451,43.5886,2487978416
"Osmunda regalis",-1.3253,43.93969,2487968569
"Osmunda regalis",-0.90049,44.12639,2487979360
"Osmunda regalis",-0.17152,44.05539,2487986965
"Osmunda regalis",-0.09018,44.09504,2487986695
"Osmunda regalis",-0.23505,44.07024,2487993244
"Osmunda regalis",-0.8393,43.62193,2487982582
"Osmunda regalis",-1.0259,44.07224,2488026954
"Osmunda regalis",-1.32825,43.74972,2487967875
"Osmunda regalis",-0.17893,43.9778,2488078026
"Osmunda regalis",-1.4025,43.66495,2488039518
"Osmunda regalis",-0.90049,44.12639,2487993173
"Osmunda regalis",-1.0259,44.07224,2487970890
"Osmunda regalis",-1.41238,43.66791,2488078195
"Osmunda regalis",0.03668,44.00536,2488076712
"Osmunda regalis",-1.04045,44.16592,2487955596
"Osmunda regalis",-0.88451,43.5886,2488039570
"Osmunda regalis",-0.78728,43.61814,2487970125
"Osmunda regalis",-1.04045,44.16592,2487990721
"Osmunda regalis",-0.79039,43.58183,2488001373
"Osmunda regalis",-1.3253,43.93969,2487970867
"Osmunda regalis",-0.17893,43.9778,2487955181
"Osmunda regalis",-1.25115,43.88148,2488026982
"Osmunda regalis",-1.0259,44.07224,2487968578
"Osmunda regalis",-0.08249,43.99542,2487992127
"Osmunda regalis",-1.32825,43.74972,2487991055
"Osmunda regalis",-1.0259,44.07224,2488010199
"Osmunda regalis",-1.28053,43.84932,2488011575
"Osmunda regalis",-1.28053,43.84932,2488060349
"Osmunda regalis",-1.32825,43.74972,2488008511
"Osmunda regalis",-0.8393,43.62193,2488010374
"Osmunda regalis",-0.07998,43.96663,2488057529
"Osmunda regalis",-0.86571,43.68819,2487951210
"Osmunda regalis",-1.31778,43.69801,2487955426
"Osmunda regalis",-0.87249,43.72789,2487965760
"Osmunda regalis",-0.83745,43.5796,2487954842
"Osmunda regalis",-0.91698,43.72983,2487977617
"Osmunda regalis",-1.32825,43.74972,2487955112
"Osmunda regalis",-0.83045,44.21228,2488040475
"Osmunda regalis",-1.0259,44.07224,2488009470
"Osmunda regalis",-1.33268,43.6735,2487969436
"Osmunda regalis",-1.33268,43.6735,2487975877
"Osmunda regalis",-0.18395,44.06773,2488081108
"Osmunda regalis",-1.32825,43.74972,2488057401
"Osmunda regalis",-1.04045,44.16592,2487967781
"Osmunda regalis",-1.31778,43.69801,2488057228
"Osmunda regalis",-0.30231,44.13555,2488026976
"Osmunda regalis",-1.32825,43.74972,2487951563
"Osmunda regalis",-0.11602,44.03686,2488008008
"Osmunda regalis",-1.25115,43.88148,2487951281
"Osmunda regalis",-1.04045,44.16592,2488009868
"Osmunda regalis",-1.04045,44.16592,2487992691
"Osmunda regalis",-1.32825,43.74972,2487982160
"Osmunda regalis",-0.09018,44.09504,2487992047
"Osmunda regalis",-1.28053,43.84932,2488009761
"Osmunda regalis",-0.8393,43.62193,2488060252
"Osmunda regalis",-1.36103,43.85863,2488011336
"Osmunda regalis",-1.32825,43.74972,2488059332
"Osmunda regalis",-1.36103,43.85863,2488076855
"Osmunda regalis",-1.3253,43.93969,2487969086
"Osmunda regalis",-0.17152,44.05539,2488058764
"Osmunda regalis",-0.30231,44.13555,2487982178
"Osmunda regalis",0.03668,44.00536,2488040935
"Osmunda regalis",-1.0259,44.07224,2488010055
"Osmunda regalis",-1.36103,43.85863,2487954663
"Osmunda regalis",-1.31778,43.69801,2488058930
"Osmunda regalis",-0.08249,43.99542,2487987000
"Osmunda regalis",-1.28053,43.84932,2487951903
"Osmunda regalis",-0.83745,43.5796,2488075141
"Osmunda regalis",-0.09018,44.09504,2487991041
"Osmunda regalis",-0.8393,43.62193,2488056947
"Osmunda regalis",-0.09018,44.09504,2487976479
"Osmunda regalis",-1.14494,43.87403,2487970668
"Osmunda regalis",-1.3253,43.93969,2487982561
"Osmunda regalis",-1.30031,43.65912,2488010418
"Osmunda regalis",-0.93798,43.70979,2487952829
"Osmunda regalis",-1.0259,44.07224,2487965831
"Osmunda regalis",-0.03687,44.02146,2488076952
"Osmunda regalis",-0.83745,43.5796,2487955079
"Osmunda regalis",-1.04045,44.16592,2488079988
"Osmunda regalis",-1.28053,43.84932,2488077297
"Osmunda regalis",-0.88451,43.5886,2488011028
"Osmunda regalis",-0.23505,44.07024,2487978855
"Osmunda regalis",-1.3984,43.70247,2487986606
"Osmunda regalis",-0.23505,44.07024,2487978436
"Osmunda regalis",-1.36103,43.85863,2487982019
"Osmunda regalis",-1.32825,43.74972,2488007946
"Osmunda regalis",-1.32825,43.74972,2488001543
"Osmunda regalis",-0.8393,43.62193,2488000833
"Osmunda regalis",-0.83708,43.70468,2488001146
"Osmunda regalis",-0.07998,43.96663,2488041522
"Osmunda regalis",-1.04045,44.16592,2487989969
"Osmunda regalis",-0.83745,43.5796,2488001431
"Osmunda regalis",-1.28053,43.84932,2487952994
"Osmunda regalis",-0.92631,43.68252,2488081131
"Osmunda regalis",-1.04045,44.16592,2488055187
"Osmunda regalis",-0.08249,43.99542,2488039152
"Osmunda regalis",-1.28053,43.84932,2487986748
"Osmunda regalis",-0.11602,44.03686,2488040585
"Osmunda regalis",-1.30031,43.65912,2488054916
"Osmunda regalis",-1.25115,43.88148,2487992658
"Osmunda regalis",-1.33268,43.6735,2487969841
"Osmunda regalis",-0.32626,44.037,2488027206
"Osmunda regalis",-0.90463,44.02745,2487981909
"Osmunda regalis",-1.14494,43.87403,2487951003
"Osmunda regalis",-1.32825,43.74972,2487990031
"Osmunda regalis",-0.90049,44.12639,2488001303
"Osmunda regalis",-0.23505,44.07024,2487971595
"Osmunda regalis",-0.30231,44.13555,2487978541
"Osmunda regalis",-0.16476,43.97583,2488058654
"Osmunda regalis",-1.32825,43.74972,2487969388
"Osmunda regalis",-0.17152,44.05539,2487986758
"Osmunda regalis",-0.23505,44.07024,2487970998
"Osmunda regalis",-1.3253,43.93969,2488060486
"Osmunda regalis",-1.0259,44.07224,2487955312
"Osmunda regalis",-1.3984,43.70247,2487978153
"Osmunda regalis",-0.79281,43.68758,2488010294
"Osmunda regalis",0.04221,44.19206,2495002077
"Osmunda regalis",-0.08012,44.19319,2495003845
"Osmunda regalis",-0.08012,44.19319,2495005418
"Osmunda regalis",-0.08012,44.19319,2495133129
"Osmunda regalis",-0.08012,44.19319,2495035597
"Osmunda regalis",0.12672,44.05716,2495036269
"Osmunda regalis",-0.02505,44.33133,2495004928
"Osmunda regalis",-0.08012,44.19319,2495034359
"Osmunda regalis",-0.08012,44.19319,2495131677
"Osmunda regalis",0.04221,44.19206,2495133263
"Osmunda regalis",-0.12086,44.31719,2495064874
"Osmunda regalis",-0.02505,44.33133,2495127851
"Osmunda regalis",-0.02127,44.23219,2495034551
"Osmunda regalis",-0.08012,44.19319,2495133589
"Osmunda regalis",0.04221,44.19206,2495167358
"Osmunda regalis",-0.02127,44.23219,2495097771
"Osmunda regalis",-0.08012,44.19319,2495003791
"Osmunda regalis",-0.08012,44.19319,2495131791
"Osmunda regalis",-0.08012,44.19319,2495036324
"Osmunda regalis",-0.02127,44.23219,2495233766
"Osmunda regalis",-0.02505,44.33133,2495169691
"Osmunda regalis",-0.02127,44.23219,2495131790
"Osmunda regalis",-0.02127,44.23219,2495203778
"Osmunda regalis",-0.02505,44.33133,2495001096
"Osmunda regalis",-0.02505,44.33133,2495067366
"Osmunda regalis",-0.02505,44.33133,2495097973
"Osmunda regalis",-0.00127,44.35589,2495133363
"Osmunda regalis",-0.02505,44.33133,2495098659
"Osmunda regalis",-0.00127,44.35589,2495170014
"Osmunda regalis",-0.02505,44.33133,2495004336
"Osmunda regalis",-0.08012,44.19319,2495031848
"Osmunda regalis",-9.767922,51.934957,4068244935
"Osmunda regalis",-9.859691,52.062209,4068246438
"Osmunda regalis",-9.874442,52.047783,4068246588
"Osmunda regalis",-9.24191,51.529781,4068252972
"Osmunda regalis",-9.769339,51.938099,4068252475
"Osmunda regalis",-8.049809,54.546962,4068241549
"Osmunda regalis",-8.021511,54.538158,4068243150
"Osmunda regalis",-8.027738,54.540447,4068243227
"Osmunda regalis",-7.912063,54.620557,4068269441
"Osmunda regalis",-8.34402,54.954031,4068233126
"Osmunda regalis",-8.504343,54.820141,4068232988
"Osmunda regalis",-7.198412,52.171639,4068235531
"Osmunda regalis",-7.19844,52.17172,4068234436
"Osmunda regalis",-10.150414,51.832734,4068243098
"Osmunda regalis",-10.160971,51.823228,4068243496
"Osmunda regalis",-8.286122,54.981632,4068232343
"Osmunda regalis",-10.131246,51.84254,4068243056
"Osmunda regalis",-9.874366,52.047694,4068227362
"Osmunda regalis",-9.86189,52.072663,4068227297
"Osmunda regalis",-9.859646,52.062173,4068228100
"Osmunda regalis",-8.226226,54.918008,4068233679
"Osmunda regalis",-8.2279,54.918984,4068233630
"Osmunda regalis",-9.241909,51.529727,4068225557
"Osmunda regalis",-10.161,51.823237,4068226259
"Osmunda regalis",-9.183117,51.838352,4068248979
"Osmunda regalis",-9.158116,51.842205,4068248645
"Osmunda regalis",-10.101604,51.819271,4068247833
"Osmunda regalis",-6.294828,53.185796,4068251342
"Osmunda regalis",-6.297491,53.182015,4068251337
"Osmunda regalis",-6.303759,53.184288,4068250568
"Osmunda regalis",-6.300858,53.186152,4068250873
"Osmunda regalis",-9.192843,51.732476,4068197690
"Osmunda regalis",-9.530496,51.549076,4068210928
"Osmunda regalis",-9.241967,51.529753,4068214658
"Osmunda regalis",-8.34391,54.954004,4068229870
"Osmunda regalis",-7.006448,53.95004,4068236663
"Osmunda regalis",-9.191085,51.732242,4068213528
"Osmunda regalis",-9.10691,51.668586,4068223712
"Osmunda regalis",-9.192843,51.732485,4068268252
"Osmunda regalis",-8.006743,54.546002,4068276238
"Osmunda regalis",-8.07446,54.524069,4068260053
"Osmunda regalis",-9.817323,52.004177,4068248465
"Osmunda regalis",-9.805769,52.010925,4068248832
"Osmunda regalis",-8.076059,54.520197,4068260385
"Osmunda regalis",-10.012929,51.868444,4068203963
"Osmunda regalis",-7.833523,55.109296,4068276456
"Osmunda regalis",-7.833523,55.109278,4068276650
"Osmunda regalis",-8.344051,54.95404,4068200537
"Osmunda regalis",-8.3383,54.955026,4068201068
"Osmunda regalis",-8.335111,54.950705,4068201043
"Osmunda regalis",-8.051325,54.710031,4068212528
"Osmunda regalis",-9.805174,52.01026,4068201636
"Osmunda regalis",-9.817367,52.004195,4068201708
"Osmunda regalis",-9.813096,52.0095,4068202397
"Osmunda regalis",-7.006557,53.949933,4068270096
"Osmunda regalis",-9.768023,51.934937,4068200408
"Osmunda regalis",-45.866667,-23.633333,1086880130
"Osmundastrum cinnamomeum",-93.793889,45.5075,2265966069
"Osmunda regalis",-0.469647,51.316055,3306154072
"Osmunda regalis",-0.473248,51.315653,3306176634
"Todea barbara",18.926847,-34.351805,1288090435
"Todea barbara",18.926847,-34.351805,1288090413
"Todea barbara",20.445364,-33.990164,1288090988
"Todea barbara",20.445364,-33.990164,1288091083
"Todea barbara",20.445364,-33.990164,1288090964
"Todea barbara",20.445364,-33.990164,1288090947
"Osmunda regalis",27.466853,-25.841622,2451453135
"Osmunda regalis",27.466853,-25.841622,2451453136
"Osmunda regalis",27.466853,-25.841622,2451453133
"Osmunda regalis",27.466853,-25.841622,2451453131
"Osmunda regalis",35.305458,-15.35317,2451453132
"Osmunda regalis",35.305458,-15.35317,2451453129
"Osmunda regalis",35.305458,-15.35317,2451453134
"Osmunda regalis",-10.435502,13.004803,1288080411
"Osmunda regalis",-10.435502,13.004803,1288080409
"Osmunda regalis",-10.435502,13.004803,1288080424
"Osmunda regalis",-10.435502,13.004803,1288080410
"Osmunda regalis",-10.435502,13.004803,1288080383
"Osmunda regalis",-5.558565,10.779927,1288080391
"Osmunda regalis",-10.435502,13.004803,1288080404
"Osmunda regalis",-10.435502,13.004803,1288080403
"Todea barbara",20.445364,-33.990164,1830873375
"Osmunda regalis",-6.493608,56.695505,2955403184
"Osmunda regalis",-5.954395,55.837047,2955342942
"Osmunda regalis",-5.913763,56.463322,2955403651
"Osmunda regalis",-6.68472,58.217644,2955525908
"Osmunda regalis",-7.38103,57.182208,2950144434
"Osmunda regalis",-6.278475,57.031356,2950183796
"Osmunda regalis",-6.302707,55.80735,2955976718
"Osmunda regalis",-6.520006,56.658982,2943417503
"Osmunda regalis",-6.087456,55.886652,2950670252
"Osmunda regalis",-7.260904,57.310145,2943969394
"Osmunda regalis",-5.267589,55.744849,2943971585
"Osmunda regalis",-5.250762,55.846122,4468318972
"Osmunda regalis",-5.315483,58.198114,2944481087
"Osmunda regalis",-5.334589,51.862756,3967278454
"Osmunda regalis",4.06032,47.37306,3488942042
"Osmunda regalis",1.92303,47.61382,3486432907
"Osmunda regalis",2.32158,47.5015,2499560245
"Osmunda regalis",2.21611,47.2721,2499681333
"Osmunda regalis",1.62006,46.50611,2499807186
"Osmunda regalis",4.74774,49.89967,3486518566
"Osmunda regalis",2.17597,47.36702,3486538417
"Osmunda regalis",2.38156,47.63023,3486550882
"Osmunda regalis",3.52032,47.86632,3487789739
"Osmunda regalis",2.41041,47.4228,2500022558
"Osmunda regalis",4.30826,46.88891,2506821010
"Osmunda regalis",0.28536,47.32361,2508237360
"Osmundastrum cinnamomeum",-89.387486,41.973757,4911266449
"Osmundastrum cinnamomeum",-88.911774,43.081389,4533905842
"Osmundastrum cinnamomeum",-86.63866,41.849525,4533905904
"Osmundastrum cinnamomeum",-77.209431,40.717206,4533905939
"Osmunda regalis",-89.354301,41.963887,4533906311
"Osmundastrum cinnamomeum",-72.34722,43.37667,4533906394
"Osmundastrum cinnamomeum",-89.573133,44.221174,4533906450
"Osmunda regalis",-87.765586,42.061674,4533906569
"Osmundastrum cinnamomeum",-89.230573,42.155051,4533908489
"Osmundastrum cinnamomeum",-89.32639,42.03222,4533909046
"Osmunda regalis",30.827653,-24.56054,4533910168
"Osmunda regalis",-70.963085,43.104519,4533910170
"Osmunda regalis",-72.368423,43.359796,4533910172
"Osmunda regalis",-89.811844,44.058106,4533910177
"Osmunda regalis",-91.238524,42.338557,4533910203
"Osmunda japonica",120.908479,31.954274,1030696442
"Osmundastrum cinnamomeum",107.099276,29.157849,1030687203
"Osmunda japonica",119.938731,27.561804,1030687138
"Osmunda japonica",109.411179,31.05468,1030687135
"Osmunda japonica",107.099276,29.157849,1030687134
"Osmunda japonica",119.141815,28.074413,1030687128
"Osmunda japonica",119.276247,28.59204,1030687127
"Osmunda japonica",119.916426,28.451836,1030687126
"Osmunda japonica",102.242289,27.909523,1030687123
"Osmunda japonica",119.276247,28.59204,1030687121
"Osmunda japonica",118.431373,29.866159,1030687158
"Osmunda japonica",121.022805,28.253586,1030687157
"Osmunda japonica",103.398589,29.496119,1030687154
"Osmunda japonica",114.358084,25.395202,1030687153
"Osmunda japonica",107.099276,29.157849,1030687152
"Osmunda japonica",107.099276,29.157849,1030687149
"Osmunda japonica",121.118446,28.848892,1030687147
"Osmunda japonica",107.099276,29.157849,1030687145
"Osmunda japonica",103.398589,29.496119,1030687143
"Osmunda japonica",120.976081,29.144543,1030687140
"Osmunda japonica",119.938731,27.561804,1030687179
"Osmunda japonica",122.097051,30.074061,1030687178
"Osmunda japonica",120.976081,29.144543,1030687177
"Osmunda japonica",118.431373,29.866159,1030687175
"Osmunda japonica",118.431373,29.866159,1030687174
"Osmunda japonica",115.998105,29.61015,1030687172
"Osmunda japonica",119.366283,30.196022,1030687171
"Osmunda japonica",119.141815,28.074413,1030687169
"Osmunda japonica",116.332887,31.392687,1030687168
"Osmunda japonica",106.713306,25.431609,1030687167
"Osmunda japonica",121.447946,37.463695,1030687166
"Osmunda japonica",121.383562,31.261549,1030687164
"Osmunda japonica",118.431373,29.866159,1030687162
"Osmunda japonica",121.447946,37.463695,1030687161
"Osmunda japonica",120.374912,27.643456,1030687160
"Osmundastrum cinnamomeum",126.91814,41.812003,1030687196
"Osmunda japonica",121.383562,31.261549,1030687194
"Osmunda japonica",121.447946,37.463695,1030687189
"Osmunda japonica",118.431373,29.866159,1030687187
"Osmundastrum cinnamomeum",110.040007,25.742153,1030687185
"Osmunda japonica",117.110052,30.598238,1030687181
"Osmunda japonica",115.78606,25.600277,1030687180
"Osmunda japonica",122.118498,37.5125,1030687105
"Osmundastrum cinnamomeum",107.488271,26.141502,1030687068
"Osmunda japonica",115.998105,29.61015,1030687146
"Osmunda japonica",119.823343,31.375019,1030697228
"Osmunda japonica",119.823343,31.375019,1030697237
"Osmunda japonica",119.823343,31.375019,1030697206
"Osmunda japonica",120.406916,31.237023,1030697261
"Osmunda japonica",120.406916,31.237023,1030697260
"Osmunda japonica",119.823343,31.375019,1030697262
"Osmunda japonica",120.908479,31.954274,1030697277
"Osmunda japonica",120.980222,31.319969,1030697242
"Osmunda japonica",119.032863,31.585655,1030697245
"Osmunda japonica",119.506767,34.608663,1030697257
"Osmunda japonica",119.506767,34.608663,1030697259
"Osmunda japonica",119.174162,31.92228,1030697254
"Osmunda japonica",120.406916,31.237023,1030697256
"Osmunda japonica",120.980222,31.319969,1030697199
"Osmunda regalis",-9.600794,51.750512,1133902143
"Osmunda regalis",-7.838281,53.226512,1133904948
"Osmunda regalis",-9.586635,51.759692,1133902311
"Osmunda regalis",-10.136443,51.76222,1133926396
"Osmunda regalis",-9.572157,51.759887,1133902453
"Osmunda regalis",-9.320067,53.524378,1133924462
"Osmunda regalis",-9.842084,51.630126,1313446017
"Osmunda regalis",-9.841416,51.631485,1313446173
"Osmunda regalis",-9.842084,51.630126,1313446176
"Osmunda regalis",-9.914251,51.628972,1313446100
"Osmunda regalis",-9.780178,54.066536,1133912729
"Osmunda regalis",-9.538206,52.038963,1133912733
"Osmunda regalis",-9.790811,53.958554,1133912732
"Osmunda regalis",-9.597116,52.056155,1133912700
"Osmunda regalis",-9.731765,54.004346,1133912784
"Osmunda regalis",-9.586635,51.759692,1133900985
"Osmunda regalis",-9.366444,53.559799,1133923980
"Osmunda regalis",-9.320067,53.524378,1133923973
"Osmunda regalis",-9.870248,51.63013,1313444166
"Osmunda regalis",-9.885385,51.629439,1313444264
"Osmunda regalis",-9.885757,51.638422,1313444414
"Osmunda regalis",-9.981928,53.81178,1313446583
"Osmunda regalis",-7.89979,53.175364,1133904560
"Osmunda regalis",-9.813573,51.639559,1313444914
"Osmunda regalis",-9.571845,51.750903,1133902048
"Osmunda regalis",-9.557371,51.751095,1133901184
"Osmunda regalis",-9.586635,51.759692,1133901301
"Osmunda regalis",-10.132101,51.762299,1133925243
"Osmunda regalis",-9.572157,51.759887,1133901495
"Osmunda regalis",-8.197333,55.256317,1313449824
"Osmunda regalis",-10.123009,51.769205,1133925894
"Osmunda regalis",-9.489153,51.437387,1313447581
"Osmunda regalis",-9.503528,51.437203,1313447584
"Osmunda regalis",-9.503528,51.437203,1313447583
"Osmunda regalis",-9.503528,51.437203,1313447586
"Osmunda regalis",-9.274845,53.524869,1133923511
"Osmunda regalis",-9.366444,53.559799,1133923873
"Osmunda regalis",-8.213059,55.256291,1313449741
"Osmunda regalis",-8.228837,55.265245,1313449784
"Osmunda regalis",-8.244567,55.265214,1313449771
"Osmunda regalis",-9.489445,51.446372,1313447603
"Osmunda regalis",-9.517904,51.437018,1313447624
"Osmunda regalis",-9.885757,51.638422,1313445977
"Osmunda regalis",-9.784699,51.640001,1313443283
"Osmunda regalis",-9.842084,51.630126,1313443449
"Osmunda regalis",-9.813215,51.630576,1313443568
"Osmunda regalis",-1.585572,53.867646,3305839370
"Osmundastrum cinnamomeum",-79.932778,39.279167,4433273391
"Osmunda japonica",115.399242,30.78311,1030756247
"Osmunda japonica",115.009968,31.171722,1030756246
"Osmunda japonica",110.340757,31.042327,1030756249
"Osmunda japonica",109.484961,29.990847,1030756241
"Osmunda japonica",110.032936,29.887732,1030756243
"Osmunda japonica",113.166529,30.663372,1030756244
"Osmunda japonica",108.936374,30.290996,1030756257
"Osmunda japonica",111.155751,31.731334,1030756250
"Osmunda japonica",110.783718,31.331599,1030756258
"Osmunda japonica",110.340757,31.042327,1030756252
"Osmunda japonica",114.874484,30.458653,1030756253
"Osmunda japonica",114.04948,29.539775,1030756224
"Osmunda japonica",110.783718,31.331599,1030756227
"Osmunda japonica",113.166529,30.663372,1030756220
"Osmunda japonica",115.399242,30.78311,1030756235
"Osmunda japonica",113.166529,30.663372,1030756230
"Osmunda japonica",110.783718,31.331599,1030756234
"Osmunda japonica",108.936374,30.290996,1030756204
"Osmunda japonica",110.712211,32.144677,1030756208
"Osmunda japonica",110.340757,31.042327,1030756200
"Osmunda japonica",108.936374,30.290996,1030756218
"Osmunda japonica",110.340757,31.042327,1030756214
"Osmunda japonica",108.936374,30.290996,1030756280
"Osmundastrum cinnamomeum",107.099275,29.157849,1030756289
"Osmunda japonica",111.155751,31.731334,1030756268
"Osmunda japonica",113.166529,30.663372,1030756261
"Osmunda japonica",110.783718,31.331599,1030756260
"Osmunda japonica",111.261345,30.966552,1030756263
"Osmunda japonica",110.712211,32.144677,1030756262
"Osmunda japonica",111.261345,30.966552,1030756266
"Osmunda japonica",108.936374,30.290996,1030756279
"Osmunda japonica",114.492881,29.604273,1030756276
"Osmunda japonica",110.340757,31.042327,1030756272
"Osmunda japonica",109.726617,30.601932,1030756273
"Osmunda japonica",113.166529,30.663372,1030756274
"Osmunda regalis",0.248377,51.106165,2906044738
"Osmunda regalis",0.59157,50.856217,2906047102
"Osmunda regalis",-0.489717,50.81227,2906054008
"Osmunda regalis",0.739804,50.960763,2906055982
"Osmunda regalis",13.9149,53.8485,786771573
"Osmunda regalis",14.2482,53.8485,786771579
"Osmunda regalis",10.9154,53.7485,786771589
"Osmunda regalis",11.4153,53.3485,786772299
"Osmunda regalis",13.2484,53.3485,786772374
"Osmunda regalis",11.4153,53.2485,786772602
"Osmunda regalis",12.7484,54.2484,786772629
"Osmunda regalis",12.5818,54.3484,786772636
"Osmunda regalis",13.0817,54.2484,786772638
"Osmunda regalis",13.9149,53.7485,858362557
"Osmunda regalis",12.2485,53.5485,858362538
"Osmunda regalis",13.9149,53.8485,858362518
"Osmunda regalis",11.2487,53.6485,858362523
"Osmunda regalis",12.7484,53.9485,858362559
"Osmunda regalis",11.7486,53.9484,858362549
"Osmunda regalis",13.415,54.0485,858362530
"Osmunda regalis",11.7486,53.6485,893456925
"Osmunda regalis",13.5816,54.4484,1060304225
"Osmunda regalis",12.5818,54.3484,1084024412
"Osmunda regalis",13.415,54.1484,1232002798
"Osmunda regalis",13.0817,54.2484,1232002802
"Osmunda regalis",13.0817,53.2485,1831277711
"Osmunda regalis",10.7487,53.8485,1831277966
"Osmunda regalis",12.4151,54.3484,1831278435
"Osmunda regalis",12.5818,54.4484,1831277973
"Osmunda regalis",12.7484,54.4484,1831278129
"Osmunda regalis",12.9151,54.1484,1831278840
"Osmunda regalis",2.696189,42.406898,4529012984
"Osmunda regalis",3.06085,42.497344,4529040360
"Osmunda regalis",2.93915,42.497344,4529041535
"Osmunda regalis",2.939836,41.776829,4529075551
"Osmunda regalis",2.698761,41.866519,4530735271
"Osmunda regalis",3.060676,42.317224,4529081243
"Osmunda regalis",1.86677,49.09144,4588783022
"Osmunda regalis",1.87026,49.06635,4588815434
"Osmunda regalis",1.87026,49.06635,4588894281
"Osmunda regalis",1.86677,49.09144,4588953818
"Osmunda regalis",1.86677,49.09144,4588960330
"Osmunda regalis",2.74359,49.0297,4588972240
"Osmunda regalis",2.74359,49.0297,4588982113
"Osmunda regalis",1.87026,49.06635,4588998344
"Osmunda regalis",1.87026,49.06635,4588998733
"Osmunda regalis",1.87026,49.06635,4589022514
"Osmunda regalis",1.87026,49.06635,4589032246
"Osmunda regalis",7.45533,48.53824,2489530099
"Osmunda regalis",7.1162,43.93769,3489920886
"Osmunda regalis",-0.64048,45.01429,2489445576
"Osmunda regalis",6.91813,43.53822,2489508609
"Osmunda regalis",-0.64048,45.01429,2489529510
"Osmunda regalis",4.16425,44.53543,3941931691
"Osmundastrum cinnamomeum",-83.603927,35.0729,2273389402
"Osmunda regalis",8.80419,42.47824,3851144793
"Osmunda regalis",-0.9177,43.46833,3851147237
"Osmunda regalis",-1.73016,43.32361,3851155704
"Osmunda regalis",-1.04805,43.52288,3851155835
"Osmunda regalis",-1.62997,43.39394,3851155863
"Osmunda regalis",-0.76095,43.25642,4149339346
"Osmunda regalis",9.23324,41.68088,3851119378
"Osmunda regalis",6.84748,43.45763,3851168920
"Osmundastrum cinnamomeum",-67.925983,44.459733,2573053564
"Osmundastrum cinnamomeum",-72.28867,44.60386,2573055165
"Osmundastrum cinnamomeum",-73.21948,44.55473,2573056403
"Osmundastrum cinnamomeum",-72.62174,42.38791,2573079702
"Osmundastrum cinnamomeum",-72.60418,44.85999,2573086921
"Osmundastrum cinnamomeum",-72.43618,43.7828,2573091881
"Osmundastrum cinnamomeum",-68.32956,44.27745,2573094571
"Osmundastrum cinnamomeum",-72.60418,44.85999,2573096301
"Osmundastrum cinnamomeum",-73.08017,43.79975,2573098108
"Osmundastrum cinnamomeum",-72.43618,43.7828,2573100909
"Osmundastrum cinnamomeum",-73.09751,43.86898,2573105580
"Osmundastrum cinnamomeum",-73.03662,43.65176,2573109033
"Osmundastrum cinnamomeum",-73.24227,44.38874,2573112161
"Osmundastrum cinnamomeum",-72.7006,42.96993,2573115067
"Osmundastrum cinnamomeum",-73.05147,43.25879,2573122833
"Osmundastrum cinnamomeum",-73.05147,43.25879,2573124376
"Osmundastrum cinnamomeum",-71.92884,44.61457,2573125409
"Osmundastrum cinnamomeum",-73.23124,44.48735,2573126091
"Osmunda regalis",2.06624,47.52103,4543668120
"Osmunda regalis",2.41055,43.42542,4543650282
"Osmunda regalis",-4.70538,48.47298,3992494391
"Osmunda regalis",2.46303,47.79698,4047114587
"Osmunda regalis",1.6124,47.58987,3992494015
"Osmunda regalis",1.75969,47.67095,3486329803
"Osmunda regalis",-2.374754,53.091619,3979495144
"Osmunda regalis",-5.52,37.01,3713857922
"Osmunda regalis",8.63,39.41,3713865157
"Osmunda regalis",-40.553056,-19.9075,2996357028
"Osmunda regalis",-40.645833,-19.981944,2996359352
"Osmunda regalis",-40.553056,-19.9075,2996362408
"Osmunda regalis",-41.120556,-20.524444,2996363861
"Osmundastrum cinnamomeum",-41.083611,-20.516111,2996364215
"Osmunda regalis",-40.553056,-19.9075,2996370096
"Osmundastrum cinnamomeum",-41.100556,-20.519167,2996374668
"Osmundastrum cinnamomeum",-40.553056,-19.9075,2996374709
